entity_id,company_name,country,wikidata_qid,wikidata_description,wikidata_country,wikidata_hq
http://www.wikidata.org/entity/Q298400,privatbank,Latvia,Q1515015,the largest commercial bank in Ukraine,Ukraine,Dnipro
http://www.wikidata.org/entity/Q298762,atb financial,Canada,Q298762,Canadian financial institution,Canada,Edmonton
http://www.wikidata.org/entity/Q298821,österreichisch-alpine montangesellschaft,Austria,Q298821,Austrian steel factory,Austria,Donawitz
http://www.wikidata.org/entity/Q298824,österreichisch-bayerische kraftwerke,Austria,Q298824,business,Austria,Simbach am Inn
http://www.wikidata.org/entity/Q298848,atebank,Greece,Q298848,Greek bank,Greece,Athens
http://www.wikidata.org/entity/Q299106,atp esercizio,Italy,Q299106,company,Italy,Carasco
http://www.wikidata.org/entity/Q300120,auo corporation,Taiwan,Q300120,company,Taiwan,Hsinchu City
http://www.wikidata.org/entity/Q300137,avebe,Netherlands,Q300137,potato starch producer,Netherlands,Veendam
http://www.wikidata.org/entity/Q300147,avia international,Switzerland,Q300147,Swiss oil company,Switzerland,Zurich
http://www.wikidata.org/entity/Q300157,avl,Austria,Q300157,engineering company,Austria,Graz
http://www.wikidata.org/entity/Q300164,fritz!,Germany,Q300164,German consumer electronics company,Germany,Berlin
http://www.wikidata.org/entity/Q300171,avp automobilgruppe,Germany,Q300171,car trading company in Germany,Germany,Deggendorf
http://www.wikidata.org/entity/Q300213,swiss life select deutschland,Germany,Q300213,German financial advisory company,Germany,Hanover
http://www.wikidata.org/entity/Q300220,awg-modecenter,Germany,Q300220,German clothing retail chain,Germany,Köngen
http://www.wikidata.org/entity/Q300222,awg (fittings),Germany,Q300222,manufacturer of fire fighting equipment,Germany,Ballendorf
http://www.wikidata.org/entity/Q300324,a bathing ape,Japan,Q300324,Japanese fashion brand,Japan,Tokyo
http://www.wikidata.org/entity/Q300444,"a k peters, ltd.",United States,Q300444,publisher of scientific and technical books,United States,Natick
http://www.wikidata.org/entity/Q300516,tente international,Germany,Q300516,company,Germany,Cologne
http://www.wikidata.org/entity/Q300755,aachener strassenbahn- und energieversorgungs,Germany,Q300755,transport company,Germany,Aachen
http://www.wikidata.org/entity/Q300784,aaeon,Taiwan,Q300784,company,Taiwan,Taipei
http://www.wikidata.org/entity/Q301141,aareal bank,Germany,Q301141,company,Germany,Wiesbaden
http://www.wikidata.org/entity/Q301301,nespresso,Switzerland,Q301301,coffee brand owned by Nestlé S.A.,Switzerland,Lausanne
http://www.wikidata.org/entity/Q301408,"österreichische brown, boveri werke",Austria,Q301408,company,Austria,Vienna
http://www.wikidata.org/entity/Q301543,österreichische donaukraftwerke,Austria,Q301543,business,Austria,Vienna
http://www.wikidata.org/entity/Q301551,österreichische draukraftwerke,Austria,Q301551,business,Austria,Klagenfurt am Wörthersee
http://www.wikidata.org/entity/Q301965,sprint corporation,United States,Q301965,former US American telecommunication company,United States,Overland Park
http://www.wikidata.org/entity/Q302226,sentinel waggon works,United Kingdom,Q302226,defunct British manufacturing company,United Kingdom,Shrewsbury
http://www.wikidata.org/entity/Q302850,steyr motors,Austria,Q302850,Diesel-engine manufacturer,Austria,Steyr
http://www.wikidata.org/entity/Q302924,bellevue investments,Germany,Q302924,company,Germany,Berlin
http://www.wikidata.org/entity/Q303135,fortune ferry,People's Republic of China,Q303135,Hong Kong ferry operator,People's Republic of China,Hong Kong
http://www.wikidata.org/entity/Q303404,österreichische beteiligungs ag,Austria,Q303404,company,Austria,Vienna
http://www.wikidata.org/entity/Q369496,mckesson europe ag,Germany,Q369496,international wholesale and retail company,Germany,Stuttgart
http://www.wikidata.org/entity/Q369524,ganz works,Hungary,Q369524,"electrical manufacturing works in Budapest, Hungary",Hungary,Budapest
http://www.wikidata.org/entity/Q369851,kommunalbanken,Norway,Q369851,company,Norway,Oslo
http://www.wikidata.org/entity/Q370223,s immo,Austria,Q370223,Austrian real-estate company,Austria,Vienna
http://www.wikidata.org/entity/Q370248,hsbc bank canada,Canada,Q370248,bank in Canada that is part of British banking giant HSBC,Canada,Vancouver
http://www.wikidata.org/entity/Q370719,sk hynix,South Korea,Q370719,South Korean memory semiconductor supplier,South Korea,Icheon
http://www.wikidata.org/entity/Q371032,aicas,Germany,Q371032,company,Germany,Karlsruhe
http://www.wikidata.org/entity/Q371068,jack daniel's,United States,Q371068,distiller of Tennessee whiskey,United States,Jack Daniel's Distillery
http://www.wikidata.org/entity/Q371267,tanjug,Serbia,Q371267,company,Serbia,Belgrade
http://www.wikidata.org/entity/Q371343,london river services,United Kingdom,Q371343,"licenser of river services, part of Transport for London",United Kingdom,London
http://www.wikidata.org/entity/Q371400,turner entertainment,United States,Q371400,American multimedia company,United States,United States
http://www.wikidata.org/entity/Q371901,royal unibrew,Denmark,Q371901,Danish brewery,Denmark,Faxe
http://www.wikidata.org/entity/Q371934,eczacıbaşı,Turkey,Q2610799,Turkish sports club (volleyball),Turkey,Istanbul
http://www.wikidata.org/entity/Q371989,franz brozincevic wetzikon,Switzerland,Q371989,company,Switzerland,Wetzikon
http://www.wikidata.org/entity/Q372435,dentsu international,United Kingdom,Q372435,advertising agency group,United Kingdom,London
http://www.wikidata.org/entity/Q372445,nobina,Sweden,Q372445,"bus company in Denmark, Finland, Norway and Sweden",Sweden,Stockholm
http://www.wikidata.org/entity/Q372587,eswe verkehrsgesellschaft,Germany,Q372587,"company in Hesse, Germany",Germany,Wiesbaden
http://www.wikidata.org/entity/Q372657,credit suisse,Switzerland,Q372657,Swiss multinational banking institution,Switzerland,Zurich
http://www.wikidata.org/entity/Q372891,rws group,United Kingdom,Q372891,British multinational company,United Kingdom,Maidenhead
http://www.wikidata.org/entity/Q373038,goody's,Greece,Q373038,Fast Food chain in Greece,Greece,"Athens International Airport ""Eleftherios Venizelos"""
http://www.wikidata.org/entity/Q373087,"american society of composers, authors and publishers",United States,Q373087,non-profit performance-rights organization,United States,United States
http://www.wikidata.org/entity/Q373291,baotou steel,People's Republic of China,Q373291,company,People's Republic of China,Baotou
http://www.wikidata.org/entity/Q373724,la poste,France,Q373724,postal service company in France,France,Paris
http://www.wikidata.org/entity/Q373740,black box corporation,United States,Q373740,company,United States,Lawrence
http://www.wikidata.org/entity/Q373798,funai,Japan,Q731206,Brazilian agency for Indigenous interests and culture,Brazil,Brasília
http://www.wikidata.org/entity/Q374158,eastgate systems,United States,Q374158,publisher and software company,United States,Watertown
http://www.wikidata.org/entity/Q375675,pneumant,German Democratic Republic,Q375675,trademark,German Democratic Republic,Fürstenwalde
http://www.wikidata.org/entity/Q375791,standard oil,United States,Q319642,American multinational energy corporation,United States,San Ramon
http://www.wikidata.org/entity/Q376105,dsb bank,Netherlands,Q376105,company,Netherlands,Wognum
http://www.wikidata.org/entity/Q376193,silicon integrated systems,Taiwan,Q376193,company,Taiwan,Hsinchu City
http://www.wikidata.org/entity/Q376399,pr newswire,United States,Q376399,American distributor of press releases,United States,Manhattan
http://www.wikidata.org/entity/Q376692,sony mobile communications,Japan,Q376692,Japanese telecommunications company owned by Sony,Japan,Minato
http://www.wikidata.org/entity/Q377605,compagnie maritime belge,Belgium,Q377605,company,Belgium,Antwerp
http://www.wikidata.org/entity/Q377674,oderwerke,Poland,Q377674,company,Poland,Szczecin
http://www.wikidata.org/entity/Q377788,astarta holding,Ukraine,Q377788,company,Ukraine,Kyiv
http://www.wikidata.org/entity/Q377915,agip,Italy,Q377915,former petroleum Italian company,Italy,Rome
http://www.wikidata.org/entity/Q378215,seiko instruments,Japan,Q378215,"Japanese company, which develops and commercializes semiconductor, micromechatronics, and precision timepiece technology.",Japan,Chiba
http://www.wikidata.org/entity/Q378698,jaeger-lecoultre,Switzerland,Q378698,Swiss luxury watches and clocks manufactured since 1833,Switzerland,Le Sentier
http://www.wikidata.org/entity/Q378767,adtranz,Germany,Q378767,Brand name of a rail rolling stock manufacturer,Germany,Berlin
http://www.wikidata.org/entity/Q378944,modern times group,Sweden,Q378944,company,Sweden,Stockholm
http://www.wikidata.org/entity/Q379112,advance-rumely,United States,Q379112,American pioneering producer of agricultural machinery,United States,La Porte
http://www.wikidata.org/entity/Q379271,interfax,Russia,Q379271,Russian news agency,Russia,Moscow
http://www.wikidata.org/entity/Q379437,oceania cruises,United States,Q379437,cruise line,United States,Miami
http://www.wikidata.org/entity/Q379515,advanced digital broadcast,Switzerland,Q379515,company,Switzerland,Pregny-Chambésy
http://www.wikidata.org/entity/Q379592,advanced info service,Thailand,Q379592,Thai telecommunications company,Thailand,Bangkok
http://www.wikidata.org/entity/Q379760,pkp cargo international,Czech Republic,Q379760,company in the Czech Republic,Czech Republic,Ostrava
http://www.wikidata.org/entity/Q379801,advent international,United States,Q379801,American global private equity firm,United States,Boston
http://www.wikidata.org/entity/Q380022,grupo arcor,Argentina,Q380022,Argentine food company,Argentina,Arroyito
http://www.wikidata.org/entity/Q381078,aer arann,Ireland,Q381078,"regional airline based in Dublin, Ireland",Ireland,Dublin
http://www.wikidata.org/entity/Q381100,prague public transit company,Czech Republic,Q381100,"public transit operating company in Prague, Czechia",Czech Republic,Prague
http://www.wikidata.org/entity/Q381134,aerion,United States,Q381134,defunct American aircraft manufacturer,United States,Reno
http://www.wikidata.org/entity/Q381202,aero vodochody aerospace,Czech Republic,Q381202,company in the Czech Republic,Czech Republic,Odolena Voda
http://www.wikidata.org/entity/Q381284,aero contractors,United States,Q381286,Nigerian airline,Nigeria,Murtala Muhammed International Airport
http://www.wikidata.org/entity/Q381498,aerojet,United States,Q381498,former American rocket and missile propulsion manufacturer,United States,Rancho Cordova
http://www.wikidata.org/entity/Q381563,aeroméxico,Mexico,Q381563,Flag Carrier of Mexico,Mexico,Mexico City
http://www.wikidata.org/entity/Q381781,aerotec,Brazil,Q381781,company,Brazil,São José dos Campos
http://www.wikidata.org/entity/Q381806,aerzener maschinenfabrik,Germany,Q381806,"machine manufacturer from Aerzen, Germany",Germany,Aerzen
http://www.wikidata.org/entity/Q381955,atm,Italy,Q8701,Spanish professional football club in Madrid,Spain,Madrid
http://www.wikidata.org/entity/Q382742,thrustmaster,United States,Q382742,hardware manufacturer,United States,Hillsboro
http://www.wikidata.org/entity/Q383046,afghan wireless,Afghanistan,Q383046,telecommunication company in Afghanistan,Afghanistan,Kabul
http://www.wikidata.org/entity/Q383097,volvo cars gent,Belgium,Q383097,automobile manufacturing factory in Ghent,Belgium,Ghent
http://www.wikidata.org/entity/Q383300,afilias,Ireland,Q383300,company,Ireland,Dublin
http://www.wikidata.org/entity/Q383471,iraqi oil tankers company,Iraq,Q383471,company,Iraq,Basra
http://www.wikidata.org/entity/Q383589,american locomotive company,United States,Q383589,defunct locomotive manufacturer,United States,New York City
http://www.wikidata.org/entity/Q341973,acme filmworks,United States,Q341973,"cartoon and animation studio in Hollywood, founded in 1990 by Ron Diamond",United States,Hollywood
http://www.wikidata.org/entity/Q341975,acme markets,United States,Q341975,American supermarket chain and pharmacy,United States,Philadelphia
http://www.wikidata.org/entity/Q342143,đuro đaković,Croatia,Q342143,mechanical engineering company,Croatia,Slavonski Brod
http://www.wikidata.org/entity/Q342813,acronis,Switzerland,Q342813,Swiss technology company specializing in backup and disaster recovery software and services,Switzerland,Singapore
http://www.wikidata.org/entity/Q342813,acronis,Singapore,Q342813,Swiss technology company specializing in backup and disaster recovery software and services,Switzerland,Singapore
http://www.wikidata.org/entity/Q343204,actavis,Ireland,Q906187,Irish tax-registered pharmaceutical company,Ireland,Ireland
http://www.wikidata.org/entity/Q343217,actelion,Switzerland,Q343217,Swiss biopharmaceutical company,Switzerland,Allschwil
http://www.wikidata.org/entity/Q344142,active power,United States,Q344142,U.S. manufacturer,United States,Austin
http://www.wikidata.org/entity/Q344341,activision blizzard,United States,Q344341,American video game company,United States,Santa Monica
http://www.wikidata.org/entity/Q344839,acushnet company,United States,Q344839,American company that makes golf equipment and clothing,United States,New Bedford
http://www.wikidata.org/entity/Q344935,acxiom,United States,Q344935,data foundation for marketing company,United States,Conway
http://www.wikidata.org/entity/Q345410,"ad lib, inc.",Canada,Q345410,company,Canada,Canada
http://www.wikidata.org/entity/Q345760,ad pepper media,Germany,Q345760,international online marketing company,Germany,Amsterdam
http://www.wikidata.org/entity/Q345825,ada-ada-schuh,Germany,Q345825,buisiness,Germany,Frankfurt
http://www.wikidata.org/entity/Q345825,ada-ada-schuh,German Reich,Q345825,buisiness,Germany,Frankfurt
http://www.wikidata.org/entity/Q348607,adam aircraft industries,United States,Q348607,1998-2009 aircraft manufacturer in the United States,United States,Centennial
http://www.wikidata.org/entity/Q349566,hachette,France,Q349566,French publisher,France,Paris
http://www.wikidata.org/entity/Q352390,adaptec,United States,Q352390,software company,United States,Sunnyvale
http://www.wikidata.org/entity/Q352773,addthis,United States,Q352773,social bookmarking service,United States,Vienna
http://www.wikidata.org/entity/Q353494,the adecco group,Switzerland,Q353494,Swiss multinational human resource consulting company,Switzerland,Zurich
http://www.wikidata.org/entity/Q353496,"adecco staffing, germany",Germany,Q353496,Staffing & Recruiting Agency,Germany,Düsseldorf
http://www.wikidata.org/entity/Q354375,konica,Japan,Q45700,Japanese entertainment and video game company,Japan,Tokyo
http://www.wikidata.org/entity/Q354578,minolta,Japan,Q354578,"Japanese manufacturer of cameras, camera accessories, photocopiers, fax machines, and laser printers",Japan,Osaka
http://www.wikidata.org/entity/Q354737,foveon,United States,Q354737,the company that makes the Foveon X3 sensor,United States,Santa Clara
http://www.wikidata.org/entity/Q354764,sigma corporation,Japan,Q354764,Japanese photography equipment manufacturer,Japan,Kawasaki
http://www.wikidata.org/entity/Q355022,imgur,United States,Q355022,American online image sharing and image hosting service,United States,San Francisco
http://www.wikidata.org/entity/Q356558,schweizer radio drs,Switzerland,Q356558,Swiss media company,Switzerland,Bern
http://www.wikidata.org/entity/Q356574,skyguide,Switzerland,Q356574,Swiss air navigation service provider,Switzerland,Meyrin
http://www.wikidata.org/entity/Q357095,hindustan aeronautics limited,India,Q357095,Indian public sector aerospace manufacturer,India,Bengaluru
http://www.wikidata.org/entity/Q357600,aditya birla group,India,Q357600,Indian multinational conglomerate company,India,Mumbai
http://www.wikidata.org/entity/Q358035,adler-brauerei coswig,Germany,Q358035,trademark,Germany,Coswig
http://www.wikidata.org/entity/Q358071,adler & oppenheimer,Germany,Q358071,business,Germany,Berlin
http://www.wikidata.org/entity/Q358071,adler & oppenheimer,German Reich,Q358071,business,Germany,Berlin
http://www.wikidata.org/entity/Q358196,adler modemärkte,Germany,Q358196,German clothing and accessories store,Germany,Haibach
http://www.wikidata.org/entity/Q358663,adm – agentur für dialogmarketing,Germany,Q358663,company,Germany,Mannheim
http://www.wikidata.org/entity/Q359612,todd-ao,United States,Q359612,American post-production company; anamorphic cinema film format trade name,United States,Hollywood
http://www.wikidata.org/entity/Q360802,waltham watch company,United States,Q360802,American company,United States,Amsterdam
http://www.wikidata.org/entity/Q361203,adolf darbo ag,Austria,Q361203,Austrian company,Austria,Stans
http://www.wikidata.org/entity/Q361554,holland casino,Netherlands,Q361554,"State-owned enterprise in the Netherlands, the regulator of online and offline casino market",Netherlands,Hoofddorp
http://www.wikidata.org/entity/Q361836,yogi tea,United States,Q361836,company,United States,Springfield
http://www.wikidata.org/entity/Q362582,upc switzerland,Switzerland,Q362582,cable provider in Switzerland,Switzerland,Zurich
http://www.wikidata.org/entity/Q362844,first comics,United States,Q362844,american comic book publisher (1983-1991),United States,Chicago
http://www.wikidata.org/entity/Q363022,lucas entertainment,United States,Q363022,American pornographic film studio,United States,New York City
http://www.wikidata.org/entity/Q365720,canadian arrow,Canada,Q365720,company,Canada,St. Clair
http://www.wikidata.org/entity/Q365751,chicago great western railway,United States,Q365751,"Class I railroad that linked Chicago, Minneapolis, Omaha, and Kansas City",United States,Oelwein
http://www.wikidata.org/entity/Q365948,helixe,United States,Q365948,American video game developer,United States,Burlington
http://www.wikidata.org/entity/Q366149,magnepan,United States,Q366149,company,United States,White Bear Lake
http://www.wikidata.org/entity/Q366182,general logistics systems,Netherlands,Q366182,multinational logistics company,Netherlands,Amsterdam-Duivendrecht
http://www.wikidata.org/entity/Q366353,bowers & wilkins,United Kingdom,Q366353,British company specializing in audio equipment,United Kingdom,Worthing
http://www.wikidata.org/entity/Q366601,b92,Serbia,Q366601,Serbian news station,Serbia,Belgrade
http://www.wikidata.org/entity/Q366630,pink (serbia),Serbia,Q366630,company,Serbia,Belgrade
http://www.wikidata.org/entity/Q366651,audible,United Kingdom,Q366651,Amazon-owned seller and producer of spoken online audio content,United Kingdom,Newark
http://www.wikidata.org/entity/Q367412,razer inc.,United States,Q367412,Singaporean-American technological company which specializes in products marketed to gamers,United States,San Francisco
http://www.wikidata.org/entity/Q367412,razer inc.,Singapore,Q367412,Singaporean-American technological company which specializes in products marketed to gamers,United States,San Francisco
http://www.wikidata.org/entity/Q367412,razer inc.,Cayman Islands,Q367412,Singaporean-American technological company which specializes in products marketed to gamers,United States,San Francisco
http://www.wikidata.org/entity/Q367931,yanagisawa wind instruments,Japan,Q367931,company,Japan,Azusawa
http://www.wikidata.org/entity/Q368151,mediaset,Italy,Q368151,Italian-based mass media company which is the largest commercial broadcaster in the country,Italy,Milan
http://www.wikidata.org/entity/Q368181,vornado realty trust,United States,Q368181,company,United States,New York City
http://www.wikidata.org/entity/Q368535,four music,Germany,Q368535,German record label,Germany,Berlin-Mitte
http://www.wikidata.org/entity/Q368777,hoya corporation,Japan,Q368777,company,Japan,Shinjuku
http://www.wikidata.org/entity/Q173150,pratt & whitney,United States,Q173150,aircraft engine manufacturer,United States,East Hartford
http://www.wikidata.org/entity/Q173216,tneb limited,India,Q173216,Tamel Nadu power generation and distribution company,India,Chennai
http://www.wikidata.org/entity/Q173224,techniques d'avant garde,United Kingdom,Q173224,company,United Kingdom,Luxembourg
http://www.wikidata.org/entity/Q173259,ilmor,United Kingdom,Q173259,Engineering company,United Kingdom,Brixworth
http://www.wikidata.org/entity/Q173357,simca,France,Q173357,automobile company,France,Nanterre
http://www.wikidata.org/entity/Q173395,cisco,United States,Q173395,American multinational technology company,United States,San Jose
http://www.wikidata.org/entity/Q173601,reynard motorsport,United Kingdom,Q173601,British racing car manufacturer,United Kingdom,Bicester
http://www.wikidata.org/entity/Q174035,formula one group,France,Q174035,company,France,London
http://www.wikidata.org/entity/Q174081,meiji yasuda life,Japan,Q174081,Japanese life insurance company,Japan,Meiji Seimei Kan
http://www.wikidata.org/entity/Q174824,petrol group,Slovenia,Q174824,Slovenia-based oil company,Slovenia,Ljubljana
http://www.wikidata.org/entity/Q175106,tim hortons,Canada,Q175106,Canadian multinational quick-service restaurant chain,Canada,Oakville
http://www.wikidata.org/entity/Q175391,fender musical instruments corporation,United States,Q175391,American manufacturer of stringed instruments and amplifiers,United States,Nabari Station
http://www.wikidata.org/entity/Q175673,alpine holding,Austria,Q175673,construction company,Austria,Wals-Siezenheim
http://www.wikidata.org/entity/Q175835,sartorius ag,Germany,Q175835,German technology company specializing in equipment and services for the biopharmaceutical industry,Germany,Göttingen
http://www.wikidata.org/entity/Q175964,"lietuvos paštas, ab",Lithuania,Q175964,public company based in Lithuania,Lithuania,Vilnius
http://www.wikidata.org/entity/Q176375,weekendavisen,Denmark,Q176375,periodical literature,Denmark,Copenhagen
http://www.wikidata.org/entity/Q176400,phoenix contact,Germany,Q176400,company,Germany,Blomberg
http://www.wikidata.org/entity/Q176587,check point,Israel,Q176587,Israeli security company,Israel,Tel Aviv
http://www.wikidata.org/entity/Q176712,computershare,Australia,Q176712,company,Australia,Melbourne
http://www.wikidata.org/entity/Q176856,atlas elektronik,Germany,Q176856,German naval/marine electronics and systems company,Germany,Bremen
http://www.wikidata.org/entity/Q177417,q177417,Switzerland,Q177417,Swiss multinational manufacturer of agricultural machinery and heavy equipment,Switzerland,Burgdorf
http://www.wikidata.org/entity/Q177747,radio televisyen malaysia,Malaysia,Q177747,Malaysian public broadcaster,Malaysia,Kuala Lumpur
http://www.wikidata.org/entity/Q178308,gardena ag,Germany,Q178308,German company,Germany,Ulm
http://www.wikidata.org/entity/Q178516,gucci,Italy,Q178516,"Italian luxury fashion house based in Florence, Italy",Italy,Italy
http://www.wikidata.org/entity/Q178778,ricoh,Japan,Q178778,Japanese multinational imaging and electronics company,Japan,Tokyo
http://www.wikidata.org/entity/Q179200,metro-goldwyn-mayer,United States,Q179200,American film and television and distribution company,United States,Los Angeles
http://www.wikidata.org/entity/Q179410,ornua,Ireland,Q179410,company,Ireland,Dublin
http://www.wikidata.org/entity/Q179433,bridgestone,Japan,Q179433,Japanese multinational manufacturer,Japan,Tokyo
http://www.wikidata.org/entity/Q179597,odebrecht engenharia & construção,Brazil,Q179597,Brazilian civil engineering firm,Brazil,Salvador
http://www.wikidata.org/entity/Q180106,owens-illinois,United States,Q180106,American manufacturing company,United States,Toledo
http://www.wikidata.org/entity/Q180855,heineken international,Netherlands,Q180855,Dutch beer company,Netherlands,Amsterdam
http://www.wikidata.org/entity/Q180922,cae inc.,Canada,Q180922,Canadian company,Canada,Montreal
http://www.wikidata.org/entity/Q181114,stellantis north america,United States,Q181114,American automotive manufacturer,United States,Chrysler Headquarters and Technology Center
http://www.wikidata.org/entity/Q181507,suntrust banks,United States,Q181507,American bank holding company,United States,Atlanta
http://www.wikidata.org/entity/Q181554,hempel a/s,Denmark,Q181554,company,Denmark,Kongens Lyngby
http://www.wikidata.org/entity/Q181608,timor telecom,Timor-Leste,Q181608,company,Timor-Leste,Dili
http://www.wikidata.org/entity/Q181642,suzuki motor corporation,Japan,Q181642,Japanese multinational automotive corporation,Japan,Hamamatsu
http://www.wikidata.org/entity/Q181697,raaberbahn,Hungary,Q181697,transport company,Hungary,Sopron
http://www.wikidata.org/entity/Q181697,raaberbahn,Austria–Hungary,Q181697,transport company,Hungary,Sopron
http://www.wikidata.org/entity/Q182052,awe limited,Australia,Q182052,company,Australia,Sydney
http://www.wikidata.org/entity/Q182197,kongsberg automotive,Norway,Q182197,company,Norway,Kongsberg
http://www.wikidata.org/entity/Q182399,j. barbour and sons,United Kingdom,Q182399,English luxury fashion business founded by John Barbour in 1894,United Kingdom,South Shields
http://www.wikidata.org/entity/Q182477,nvidia,United States,Q182477,American multinational technology company,United States,California
http://www.wikidata.org/entity/Q183207,makeyev rocket design bureau,Russia,Q183207,company,Russia,Miass
http://www.wikidata.org/entity/Q183231,bank of england,United Kingdom,Q183231,central bank of the United Kingdom,United Kingdom,Bank of England building in London
http://www.wikidata.org/entity/Q183275,mitsubishi,Japan,Q648280,Japanese company,Japan,Minato
http://www.wikidata.org/entity/Q183412,emi,United States,Q183412,defunct British music recording and publishing company,United States,London
http://www.wikidata.org/entity/Q183412,emi,United Kingdom,Q183412,defunct British music recording and publishing company,United States,London
http://www.wikidata.org/entity/Q183538,woolworth gmbh,Germany,Q183538,European chain of discount department stores,Germany,Frankfurt
http://www.wikidata.org/entity/Q184593,zehnacker-gruppe,Germany,Q184593,"group of companies in the field of Facility Management, based in Singen in Baden-Württemberg",Germany,Singen
http://www.wikidata.org/entity/Q184860,euronics,Netherlands,Q58623216,Czech company,Czech Republic,Zlín
http://www.wikidata.org/entity/Q184978,zeisner feinkost gmbh & co. kg,Germany,Q184978,German food company,Germany,Grasberg
http://www.wikidata.org/entity/Q184994,zeiss ikon,Germany,Q184994,company,Germany,Stuttgart
http://www.wikidata.org/entity/Q185278,news corporation,United States,Q14289857,American multinational mass media company (2013-),United States,New York City
http://www.wikidata.org/entity/Q185334,rhône-poulenc,France,Q185334,company,France,Paris
http://www.wikidata.org/entity/Q185564,s-oil,South Korea,Q185564,company,South Korea,Seoul
http://www.wikidata.org/entity/Q185620,abs jets,Czech Republic,Q185620,company in the Czech Republic,Czech Republic,Prague
http://www.wikidata.org/entity/Q185691,celemony,Germany,Q185691,German musical software company,Germany,Munich
http://www.wikidata.org/entity/Q185769,zeno-watch basel,Switzerland,Q185769,company,Switzerland,Basel
http://www.wikidata.org/entity/Q186012,q186012,Taiwan,Q186012,Taiwanese electronics company,Taiwan,New Taipei
http://www.wikidata.org/entity/Q186394,fujitsu,Japan,Q186394,Japanese multinational information technology equipment and services company,Japan,Shiodome City Center
http://www.wikidata.org/entity/Q383711,dekra se,Denmark,Q383711,International testing and inspection company,Denmark,Stuttgart
http://www.wikidata.org/entity/Q383711,dekra se,Germany,Q383711,International testing and inspection company,Denmark,Stuttgart
http://www.wikidata.org/entity/Q383911,falck group,Italy,Q383911,Italian steel mill company,Italy,Sesto San Giovanni
http://www.wikidata.org/entity/Q384011,japanese national railways,Japan,Q384011,public corporation that operated Japanese national railway network from 1949 to 1987,Japan,Marunouchi
http://www.wikidata.org/entity/Q384045,delaware and hudson railway,United States,Q384045,company,United States,Albany
http://www.wikidata.org/entity/Q384744,ximian,United States,Q384744,company,United States,Boston
http://www.wikidata.org/entity/Q384930,warner bros. cartoons,United States,Q384930,former in-house animation division of Warner Bros.,United States,Los Angeles
http://www.wikidata.org/entity/Q385101,oji paper company,Japan,Q385101,company,Japan,Ginza
http://www.wikidata.org/entity/Q385452,avid technology,United States,Q385452,American multimedia technology company,United States,Burlington
http://www.wikidata.org/entity/Q385518,sk sigma olomouc,Czech Republic,Q385518,association football club in Czechia,Czech Republic,Olomouc
